periods;precipitation;temperature;max_temperature;min_temperature;max_rel_humidity;min_rel_humidity;max_pressure;min_pressure;wind_gust;frost_alert;etp;radiation;wetting;
2019-08-12 06:00;0;18.54110336303711;26.315542221069336;10.766664505004883;95.20774841308594;40.50185775756836;1031.6412353515625;1011.801025390625;9.195341110229492;0;1.9496557712554932;2618.619384765625;1.1200224161148071;
2019-08-13 06:00;0;19.295533657073975;27.32310676574707;11.267960548400879;95.83856201171875;26.958152770996094;1031.15380859375;1007.990478515625;6.0323920249938965;0;2.1720259189605713;2846.7421875;2.1756904125213623;
2019-08-14 06:00;2.3572137355804443;18.76712131500244;27.293447494506836;10.240795135498047;94.44935607910156;37.2533073425293;1031.3685302734375;1006.427001953125;10.63171100616455;0;1.934373378753662;2764.92919921875;1.247601866722107;
2019-08-15 06:00;2.684399127960205;14.259161949157715;17.499698638916016;11.018625259399414;93.16498565673828;72.31514739990234;1034.087890625;1017.2955932617188;7.032257080078125;0;0.9581921696662903;1147.1019287109375;3.816350221633911;
2019-08-16 06:00;0;13.878103256225586;19.593017578125;8.163188934326172;93.28107452392578;34.36952590942383;1036.695068359375;1015.1592407226562;7.449926853179932;0;0.9962040185928345;2710.674072265625;2.2433199882507324;
2019-08-17 06:00;0;14.294846773147583;21.48039436340332;7.109299182891846;87.73199462890625;26.526647567749023;1035.8292236328125;1011.103515625;7.708156108856201;0;0.9903138279914856;2990.130859375;1.1707422733306885;
2019-08-18 06:00;0;14.763293027877808;23.496379852294922;6.030206203460693;89.30802917480469;25.35228729248047;1032.2186279296875;1008.4285888671875;6.672298908233643;0;1.1143041849136353;2976.53955078125;0.3058469295501709;
2019-08-19 06:00;0;17.974242687225342;27.062593460083008;8.885891914367676;91.689697265625;28.8923282623291;1027.2593994140625;1011.6197509765625;6.578758239746094;0;1.7295070886611938;2759.664306640625;0.06278198957443237;
2019-08-20 06:00;0;17.461661338806152;22.77631950378418;12.147003173828125;92.67781066894531;51.78889083862305;1027.81103515625;1013.970458984375;7.678448677062988;0;1.570237636566162;1963.8870849609375;0.6246204972267151;
2019-08-21 06:00;3.819274425506592;16.635425567626953;18.61429786682129;14.656553268432617;95.55085754394531;75.9772720336914;1025.1326904296875;1015.5083618164062;8.395986557006836;0;1.419547200202942;844.0159301757812;3.4707508087158203;
2019-08-22 06:00;0.3805285394191742;16.644193172454834;19.870264053344727;13.418122291564941;94.3009262084961;56.31620407104492;1029.8875732421875;1016.828857421875;6.685206413269043;0;1.394700288772583;1775.7408447265625;1.7386884689331055;
2019-08-23 06:00;0.13304674625396729;15.80348253250122;18.91416358947754;12.692801475524902;95.1390609741211;62.17617416381836;1029.5242919921875;1018.1357421875;7.612233638763428;0;1.2300318479537964;1893.4508056640625;2.4691720008850098;
2019-08-24 06:00;4.183412075042725;13.875256538391113;15.969037055969238;11.781476020812988;95.14109802246094;74.6830062866211;1024.6773681640625;1014.8218383789062;9.533495903015137;0;0.8990666270256042;1116.4088134765625;2.6733436584472656;
2019-08-25 06:00;0;15.477910041809082;21.28126335144043;9.674556732177734;96.34120178222656;36.534236907958984;1031.680908203125;1013.9034423828125;8.30062198638916;0;1.2642626762390137;2972.474853515625;3.1325747966766357;
2019-08-26 06:00;0;15.15173053741455;20.548526763916016;9.754934310913086;93.1518325805664;42.27476501464844;1035.616943359375;1014.8330688476562;8.634248733520508;0;1.16041898727417;2322.478271484375;2.5212655067443848;
2019-08-27 06:00;0;16.462925910949707;23.051610946655273;9.87424087524414;90.50415802001953;36.75008010864258;1036.2606201171875;1012.2651977539062;8.06380844116211;0;1.4595781564712524;2479.6875;0.10788210481405258;
2019-08-28 06:00;0;16.153762340545654;22.98779296875;9.319731712341309;95.0774154663086;40.29966354370117;1034.457763671875;1011.8219604492188;5.6015706062316895;0;1.374597191810608;2748.623291015625;1.5195271968841553;
2019-08-29 06:00;0;16.58786630630493;20.926979064941406;12.248753547668457;91.39008331298828;38.19154739379883;1033.3302001953125;1015.311767578125;7.289536952972412;0;1.5058014392852783;2095.85595703125;0.048663489520549774;
2019-08-30 06:00;0;17.55186700820923;23.081462860107422;12.022271156311035;84.43733978271484;33.02293395996094;1030.798095703125;1013.8499755859375;7.5163655281066895;0;1.6625821590423584;2757.551025390625;0.3691439926624298;
2019-08-31 06:00;0;18.43199348449707;26.704429626464844;10.159557342529297;93.9169921875;21.066492080688477;1027.45947265625;1007.1226196289062;5.665134906768799;0;1.9499225616455078;3079.189697265625;0.5171548128128052;
2019-09-01 06:00;0;20.092568397521973;29.42939567565918;10.755741119384766;92.58173370361328;33.098148345947266;1027.2559814453125;1007.3037719726562;7.038760662078857;0;2.382028102874756;2993.5517578125;0.26255521178245544;
2019-09-02 06:00;17.641124725341797;20.382575511932373;26.34380531311035;14.421345710754395;95.4190444946289;44.66385269165039;1024.4580078125;1007.7669067382812;16.06844139099121;0;2.521038055419922;2442.511962890625;1.3475186824798584;
2019-09-03 06:00;13.25336742401123;19.535068035125732;24.144393920898438;14.925742149353027;96.2863540649414;55.03458023071289;1022.2000732421875;1010.920166015625;12.423644065856934;0;2.210700273513794;1906.869384765625;6.156151294708252;
2019-09-04 06:00;4.961308479309082;20.808134078979492;25.93627166748047;15.679996490478516;94.83934783935547;52.60926818847656;1028.07861328125;1012.0672607421875;16.000242233276367;0;2.5536646842956543;2761.306640625;1.324115514755249;
