periods;precipitation;temperature;max_temperature;min_temperature;max_rel_humidity;min_rel_humidity;max_pressure;min_pressure;wind_gust;frost_alert;etp;radiation;wetting;
2019-08-12 06:00;0;21.017564296722412;31.011962890625;11.023165702819824;87.406982421875;19.898090362548828;1023.0045776367188;1014.8783569335938;6.679996013641357;0;2.3731577396392822;2884.48291015625;0.017850134521722794;
2019-08-13 06:00;0;23.429224967956543;31.23444938659668;15.624000549316406;79.12811279296875;23.811708450317383;1020.1715087890625;1013.73974609375;8.692218780517578;0;3.1267435550689697;2906.106689453125;-0.0033792310860008;
2019-08-14 06:00;0;22.360952854156494;31.703292846679688;13.0186128616333;91.24911499023438;19.41353988647461;1020.1290283203125;1013.1998901367188;7.886951923370361;0;2.785557270050049;2828.07421875;0.004963329061865807;
2019-08-15 06:00;0;20.407633304595947;26.183330535888672;14.631936073303223;89.07306671142578;46.54170227050781;1022.045654296875;1018.4098510742188;8.836469650268555;0;2.205718517303467;2199.65625;-0.013346442021429539;
2019-08-16 06:00;0;19.577435970306396;26.263336181640625;12.891535758972168;81.85401153564453;31.823627471923828;1026.72607421875;1020.2857055664062;11.195472717285156;0;1.990135669708252;2968.037353515625;-0.010531463660299778;
2019-08-17 06:00;0;18.367401123046875;26.617752075195312;10.117050170898438;89.45716857910156;30.865495681762695;1026.074462890625;1017.9535522460938;9.606903076171875;0;1.7132008075714111;2987.963134765625;0.0024115177802741528;
2019-08-18 06:00;0;19.92846155166626;27.4647274017334;12.392195701599121;85.80358123779297;28.60365867614746;1023.2445068359375;1013.67236328125;9.561602592468262;0;2.0948524475097656;2966.49365234375;0.019182521849870682;
2019-08-19 06:00;0;21.6892409324646;30.58834457397461;12.79013729095459;82.3009033203125;22.104686737060547;1019.2182006835938;1012.2742919921875;7.054566383361816;0;2.5931379795074463;2793.567626953125;-0.003943928983062506;
2019-08-20 06:00;0;21.12030792236328;30.083515167236328;12.157100677490234;86.12078094482422;28.289838790893555;1018.5411987304688;1011.8578491210938;6.93088960647583;0;2.4278669357299805;2116.4443359375;-0.0064314003102481365;
2019-08-21 06:00;5.4995012283325195;20.83173179626465;26.644744873046875;15.018718719482422;95.31059265136719;48.47126388549805;1020.9908447265625;1015.6551513671875;9.005268096923828;0;2.3464150428771973;2167.10693359375;3.4052791595458984;
2019-08-22 06:00;0;21.671064853668213;29.14219093322754;14.199938774108887;96.68946075439453;32.251644134521484;1021.695556640625;1014.9386596679688;7.583920001983643;0;2.5996501445770264;2956.006103515625;7.74411678314209;
2019-08-23 06:00;0;20.215320110321045;28.830942153930664;11.599698066711426;96.04302978515625;26.630218505859375;1022.5236206054688;1014.7410278320312;7.670995235443115;0;2.183572769165039;2939.5556640625;3.423658609390259;
2019-08-24 06:00;0;18.16503620147705;25.28289222717285;11.04718017578125;96.3955078125;35.94007873535156;1021.9876098632812;1015.8324584960938;9.477319717407227;0;1.6674429178237915;2851.147705078125;2.6457018852233887;
2019-08-25 06:00;0;18.12709665298462;27.380203247070312;8.873990058898926;95.40003967285156;22.60893440246582;1023.2811889648438;1015.9481811523438;7.1779022216796875;0;1.6616809368133545;3112.5576171875;0.0023806216195225716;
2019-08-26 06:00;0;19.748284816741943;29.015708923339844;10.480860710144043;83.11424255371094;19.92626953125;1023.8651123046875;1016.4680786132812;10.295944213867188;0;2.0733344554901123;3144.940185546875;-0.010428648442029953;
2019-08-27 06:00;0;21.31613540649414;28.65306854248047;13.979202270507812;78.66117095947266;23.951574325561523;1023.3471069335938;1016.5427856445312;9.244954109191895;0;2.5263442993164062;3151.1318359375;0.0014427299611270428;
2019-08-28 06:00;0;23.30695915222168;29.881515502929688;16.732402801513672;68.1747055053711;24.994050979614258;1021.9205932617188;1016.3287963867188;9.551809310913086;0;3.1594934463500977;3009.47265625;0.0019783282186836004;
2019-08-29 06:00;0;21.103093147277832;26.137359619140625;16.06882667541504;68.86727142333984;35.900672912597656;1021.2739868164062;1017.1023559570312;7.0677008628845215;0;2.4646811485290527;1908.264404296875;0.002672443864867091;
2019-08-30 06:00;0;21.37505292892456;27.827665328979492;14.922440528869629;72.33397674560547;31.1191463470459;1020.0423583984375;1014.2172241210938;9.375288963317871;0;2.5522050857543945;2847.762939453125;-0.003227944253012538;
2019-08-31 06:00;0;23.446709632873535;31.55017852783203;15.343240737915039;71.90684509277344;22.769309997558594;1018.7949829101562;1010.6043090820312;6.43977165222168;0;3.222601890563965;3038.91748046875;-0.004425112623721361;
2019-09-01 06:00;0;25.036714553833008;33.477046966552734;16.59638214111328;72.3152084350586;22.340152740478516;1016.763427734375;1009.1091918945312;7.646852493286133;0;3.810467481613159;3008.46240234375;-0.008830881677567959;
2019-09-02 06:00;0.4767771363258362;24.368779182434082;32.990089416503906;15.747468948364258;85.27230834960938;24.315263748168945;1016.87109375;1007.2913818359375;15.959240913391113;0;3.5704522132873535;2598.022216796875;0.004729636944830418;
2019-09-03 06:00;6.4856390953063965;23.32207679748535;30.701414108276367;15.942739486694336;96.25598907470703;32.80097198486328;1018.5963745117188;1009.2288818359375;8.315760612487793;0;3.1942529678344727;2970.162353515625;0.4709315896034241;
2019-09-04 06:00;0;22.819363117218018;30.2575626373291;15.381163597106934;93.65860748291016;33.88015365600586;1016.7605590820312;1010.919921875;10.125299453735352;0;3.0278468132019043;2770.093017578125;-0.06220608204603195;
2019-09-05 06:00;0;24.990323066711426;33.84580612182617;16.13484001159668;84.95024108886719;23.449588775634766;1018.466064453125;1012.3101196289062;8.168863296508789;0;3.822537660598755;2985.615966796875;-0.017977235838770866;
