periods;precipitation;temperature;max_temperature;min_temperature;rel_humidity;wind_speed;wind_direction;pressure;weather_conditions;atmospheric_conditions;thunderstorm_alerts;thermal_sensation;max_sensation;min_sensation;frost_alert;etp;
2019-09-11 06:00;0;25.742168426513672;33.42890167236328;19.94871711730957;28.024375915527344;2.25;116;1012.6583862304688;1;1;0;25.74216736687554;33.428899976942276;19.94871351453993;0;13.832307815551758;
2019-09-12 06:00;0;25.991987228393555;33.286537170410156;20.941755294799805;25.74822235107422;4.300000190734863;145;1013.937744140625;1;1;0;25.991988711886933;33.28653547498915;20.94175550672743;0;13.65770149230957;
2019-09-13 06:00;0;22.764739990234375;28.85430145263672;18.921142578125;43.93413162231445;5.800000190734863;139;1017.0042724609375;1;1;0;22.749076875706834;28.85430230034722;18.859729954858704;0;6.219536304473877;
2019-09-14 06:00;0;23.035491943359375;29.33788299560547;18.499691009521484;43.05293273925781;3.430000066757202;124;1017.403076171875;1;1;0;23.035493426852756;29.33788299560547;18.49968804253472;0;6.669994354248047;
2019-09-15 06:00;0;24.026052474975586;30.72507095336914;19.504287719726562;29.29393768310547;3.0399999618530273;99;1016.41357421875;1;1;0;24.026052686903213;30.725072224934895;19.504284328884548;0;8.170645713806152;
2019-09-16 06:00;0;23.650930404663086;30.370040893554688;18.262590408325195;33.5918083190918;2.450000047683716;91;1016.4674682617188;1;1;0;23.650930192735462;30.370042588975693;18.262591891818577;0;6.035266876220703;
2019-09-17 06:00;0;23.045236587524414;29.094825744628906;17.98108673095703;30.964534759521484;1.9800000190734863;49;1015.156005859375;1;1;0;23.04523679945204;29.094823201497395;17.98108418782552;0;5.646575927734375;
2019-09-18 06:00;0;23.778226852416992;30.71671485900879;16.89501953125;24.282258987426758;2.390000104904175;51;1011.02978515625;1;1;0;23.778225580851238;30.71671379937066;16.895018683539497;0;7.708409786224365;
2019-09-19 06:00;0;23.872888565063477;30.29901885986328;18.25238037109375;26.730627059936523;3.2699999809265137;207;1012.7703857421875;1;1;0;23.87288835313585;30.299017164442272;18.252376980251736;0;7.813319206237793;
2019-09-20 06:00;0;24.562816619873047;31.78199005126953;20.27393341064453;25.698226928710938;4.03000020980835;112;1012.9577026367188;1;1;0;24.562817679511177;31.78198920355903;20.27393341064453;0;9.954121589660645;
2019-09-21 06:00;0;24.328903198242188;33.87657928466797;18.15779685974121;20.286483764648438;2.5999999046325684;64;1012.336181640625;0;1;0;24.32890150282118;33.87658013237847;18.15779791937934;0;14.780353546142578;
2019-09-22 06:00;0;26.767864227294922;36.03714370727539;16.760705947875977;20.727645874023438;5.900000095367432;97;1013.3466796875;1;1;0;26.767864227294922;36.03714413113064;16.760705312093098;0;14.845219612121582;
2019-09-23 06:00;0;23.861221313476562;30.928762435913086;19.211305618286133;28.91685676574707;4.070000171661377;120;1015.2996826171875;0;1;0;23.861221737331814;30.928760104709202;19.211307101779514;0;8.746589660644531;
2019-09-24 06:00;0;25.00737762451172;33.99692916870117;17.798616409301758;25.06084442138672;2.140000104904175;91;1013.7659912109375;0;1;0;25.007377200656467;33.99692959255642;17.798614501953125;0;14.194010734558105;
2019-09-25 06:00;0;25.252582550048828;34.06364440917969;19.828948974609375;25.362579345703125;2.3399999141693115;112;1012.83544921875;1;1;0;25.252583821614582;34.06364440917969;19.828948974609375;0;14.253918647766113;
2019-09-26 06:00;0;24.517436981201172;30.846120834350586;19.336471557617188;37.29304122924805;5.150000095367432;129;1013.833251953125;1;1;0;24.51743655734592;30.84612104627821;19.336471557617188;0;6.433910369873047;
2019-09-27 06:00;0;22.549663543701172;28.62093162536621;18.369163513183594;36.130863189697266;5.389999866485596;130;1016.5330200195312;1;1;0;22.47640713692189;28.620931837293835;18.072729314106194;0;6.000232219696045;
2019-09-28 06:00;0;23.53628921508789;31.367019653320312;17.622509002685547;31.937469482421875;3.809999942779541;112;1015.2279663085938;1;1;0;23.536289003160263;31.367017957899304;17.418307547910274;0;9.407739639282227;
2019-09-29 06:00;0;25.050565719604492;31.027969360351562;18.392433166503906;30.706283569335938;2.6600000858306885;169;1014.1675415039062;1;1;0;25.05056699117025;31.027967664930554;18.392435709635418;0;8.86450481414795;
2019-09-30 06:00;0;25.967355728149414;31.71666717529297;22.70509910583496;24.793167114257812;3.5199999809265137;64;1014.5667724609375;1;1;0;25.96735636393229;31.716664632161457;22.705099317762585;0;9.56342887878418;
2019-10-01 06:00;0;26.174354553222656;32.203365325927734;21.009912490844727;19.562171936035156;3.069999933242798;46;1014.25244140625;0;1;0;26.174353493584526;32.20336490207248;21.009911431206596;0;11.150117874145508;
2019-10-02 06:00;0;24.5565128326416;30.838966369628906;19.632837295532227;20.11982536315918;4.610000133514404;34;1013.6315307617188;1;1;0;24.55650965372721;30.838966369628906;19.63283962673611;0;8.575068473815918;
2019-10-03 06:00;0;25.256744384765625;31.15125846862793;20.052345275878906;25.07904052734375;4.699999809265137;22;1013.5308837890625;1;1;0;25.256742901272244;31.151258680555554;20.05234612358941;0;9.148465156555176;
2019-10-04 06:00;0;25.467437744140625;31.74240493774414;18.08890151977539;24.226776123046875;2.799999952316284;28;1012.6502685546875;1;1;0;25.467434989081486;31.742401123046875;18.088900248209637;0;9.849339485168457;
2019-10-05 06:00;0;25.0595645904541;31.75800895690918;20.157238006591797;19.864898681640625;4.510000228881836;107;1012.6631469726562;1;1;0;25.059564378526478;31.758007473415798;20.157237582736546;0;10.236836433410645;
