periods;precipitation;temperature;max_temperature;min_temperature;rel_humidity;wind_speed;wind_direction;pressure;weather_conditions;atmospheric_conditions;thunderstorm_alerts;thermal_sensation;max_sensation;min_sensation;frost_alert;etp;
2019-09-11 06:00;0;28.533245086669922;36.21739196777344;22.97498321533203;20.816165924072266;2.7899999618530273;54;1011.249755859375;1;1;0;28.533245086669922;36.21739196777344;22.9749813079834;0;28.777620315551758;
2019-09-12 06:00;0;28.477113723754883;35.68821334838867;23.396316528320312;19.81874656677246;2.609999895095825;160;1012.1760864257812;1;1;0;28.477113723754883;35.68821334838867;23.396318435668945;0;24.90665054321289;
2019-09-13 06:00;0;27.742725372314453;34.42875671386719;24.031578063964844;26.925731658935547;5.269999980926514;131;1014.0642700195312;1;1;0;27.742725372314453;34.42875289916992;24.03157615661621;0;18.09559440612793;
2019-09-14 06:00;0;25.5103759765625;30.029376983642578;22.588836669921875;41.05445861816406;4.159999847412109;111;1015.1378173828125;2;1;0;25.510379791259766;30.029373168945312;22.588836669921875;0;7.417491912841797;
2019-09-15 06:00;0;27.29885482788086;33.317874908447266;21.915449142456055;20.938655853271484;4.269999980926514;86;1014.0579833984375;0;1;0;27.298851013183594;33.31787109375;21.915449142456055;0;14.270539283752441;
2019-09-16 06:00;0;26.649255752563477;32.16820526123047;22.040712356567383;23.22572898864746;3.869999885559082;84;1014.396728515625;0;1;0;26.64925765991211;32.16820526123047;22.04071044921875;0;10.149406433105469;
2019-09-17 06:00;0;26.094070434570312;33.05229949951172;21.626745223999023;22.705799102783203;3.2899999618530273;97;1013.147216796875;1;1;0;26.094070434570312;33.05229949951172;21.626745223999023;0;11.119242668151855;
2019-09-18 06:00;0;26.66617202758789;33.2613639831543;20.863418579101562;21.526241302490234;2.9600000381469727;59;1009.2208862304688;1;1;0;26.66617202758789;33.2613639831543;20.863418579101562;0;12.955612182617188;
2019-09-19 06:00;0;24.452327728271484;30.745193481445312;19.719722747802734;31.050350189208984;2.4100000858306885;52;1011.436767578125;1;1;0;24.452329635620117;30.745193481445312;19.719722747802734;0;7.36322546005249;
2019-09-20 06:00;0;27.255043029785156;34.845947265625;19.99045181274414;17.06675148010254;3.799999952316284;98;1010.6888427734375;0;1;0;27.255043029785156;34.845947265625;19.99045181274414;0;19.40631866455078;
2019-09-21 06:00;0;27.282129287719727;36.43799591064453;21.469463348388672;16.872602462768555;3.7799999713897705;100;1010.7369384765625;0;1;0;27.282127380371094;36.43799591064453;21.469465255737305;0;27.15150260925293;
2019-09-22 06:00;0;29.230226516723633;36.35369873046875;20.900964736938477;16.78233528137207;5.079999923706055;81;1011.105224609375;1;1;0;29.230226516723633;36.35369873046875;20.900964736938477;0;26.787303924560547;
2019-09-23 06:00;0;27.29672622680664;34.082733154296875;23.802053451538086;21.83514976501465;4.590000152587891;106;1012.9382934570312;1;1;0;27.29672622680664;34.08273696899414;23.802053451538086;0;16.713972091674805;
2019-09-24 06:00;0;26.566814422607422;34.32122039794922;21.6593074798584;19.627002716064453;3.4600000381469727;87;1011.9956665039062;0;1;0;26.566816329956055;34.32122039794922;21.65930938720703;0;16.530654907226562;
2019-09-25 06:00;0;26.87086296081543;34.702091217041016;20.529760360717773;19.354944229125977;2.619999885559082;96;1011.2399291992188;0;1;0;26.870861053466797;34.702091217041016;20.529760360717773;0;18.627307891845703;
2019-09-26 06:00;0;28.508270263671875;38.48760986328125;20.68806266784668;21.296710968017578;4.21999979019165;112;1011.352294921875;1;1;0;28.508270263671875;38.48760986328125;20.68806266784668;0;19.495954513549805;
2019-09-27 06:00;0;26.36419105529785;32.2120361328125;22.177732467651367;31.076587677001953;5.949999809265137;117;1013.76416015625;1;1;0;26.364192962646484;32.212032318115234;22.177734375;0;11.31906509399414;
2019-09-28 06:00;0;26.754642486572266;33.598758697509766;20.3369083404541;27.356645584106445;5.320000171661377;90;1012.9638671875;1;1;0;26.75464630126953;33.59876251220703;20.33690643310547;0;14.466883659362793;
2019-09-29 06:00;0;26.396621704101562;31.376981735229492;23.235475540161133;29.441486358642578;3.4600000381469727;78;1012.4307250976562;2;1;0;26.396621704101562;31.37697982788086;23.2354736328125;0;9.547635078430176;
2019-09-30 06:00;0;28.766111373901367;35.0515022277832;24.068571090698242;18.044498443603516;4.059999942779541;73;1012.5255126953125;1;1;0;28.76611328125;35.05149841308594;24.068571090698242;0;19.034135818481445;
2019-10-01 06:00;0;27.86280059814453;34.53799057006836;23.064245223999023;16.79572105407715;4.289999961853027;67;1012.50732421875;0;1;0;27.86280059814453;34.53799057006836;23.064245223999023;0;17.909727096557617;
2019-10-02 06:00;0;27.21333885192871;33.05924987792969;22.054424285888672;18.913393020629883;5.039999961853027;59;1011.6396484375;1;1;0;27.213340759277344;33.05925369262695;22.054426193237305;0;13.45382308959961;
2019-10-03 06:00;0;28.204214096069336;34.2916145324707;23.569534301757812;21.063018798828125;5.449999809265137;41;1011.5852661132812;1;1;0;28.204212188720703;34.29161071777344;23.56953239440918;0;16.75480079650879;
2019-10-04 06:00;0;27.898473739624023;33.72284698486328;22.60704803466797;22.948877334594727;3.390000104904175;46;1010.9954833984375;1;1;0;27.898473739624023;33.72284698486328;22.6070499420166;0;14.3516206741333;
2019-10-05 06:00;0;28.482301712036133;34.20485305786133;21.877668380737305;16.558631896972656;3.8399999141693115;123;1010.7479248046875;1;1;0;28.482301712036133;34.20485305786133;21.877670288085938;0;17.42266273498535;
