periods;precipitation;temperature;max_temperature;min_temperature;rel_humidity;wind_speed;wind_direction;pressure;weather_conditions;atmospheric_conditions;thunderstorm_alerts;thermal_sensation;max_sensation;min_sensation;frost_alert;etp;
2019-09-11 06:00;0;23.18185043334961;28.6976318359375;18.821685791015625;53.77109146118164;3.690000057220459;109;1014.5449829101562;0;1;0;23.181847466362846;28.697628445095486;18.82168240017361;0;5.486610412597656;
2019-09-12 06:00;0;23.396766662597656;30.720487594604492;19.175392150878906;47.31582260131836;4.730000019073486;219;1015.3622436523438;1;1;0;23.396765391031902;30.72048611111111;19.11714689067684;0;6.457964897155762;
2019-09-13 06:00;0.2882591485977173;20.72283172607422;24.215341567993164;18.58620834350586;70.8684310913086;4.940000057220459;168;1019.9503173828125;1;1;0;20.72283003065321;24.21534220377604;18.586205376519096;0;3.332864284515381;
2019-09-14 06:00;0;20.354299545288086;23.853595733642578;17.690217971801758;66.4111557006836;4.610000133514404;109;1020.5556640625;1;1;0;20.354298485649956;23.853594462076824;17.69021775987413;0;3.270552635192871;
2019-09-15 06:00;0;20.427499771118164;23.636892318725586;17.691631317138672;68.83147430419922;4.599999904632568;90;1020.0281372070312;1;1;0;20.427500406901043;23.636889987521702;17.691631317138672;0;3.1939074993133545;
2019-09-16 06:00;0;20.756763458251953;24.34304428100586;17.878376007080078;65.3316650390625;5.190000057220459;64;1019.2037963867188;0;1;0;20.756762822469074;24.343041314019096;17.878375583224827;0;3.390897035598755;
2019-09-17 06:00;0;22.64458465576172;28.381669998168945;18.313234329223633;55.37635040283203;2.9000000953674316;124;1015.9820556640625;1;1;0;22.64458550347222;28.381669786241318;18.313234117296005;0;4.108015060424805;
2019-09-18 06:00;0;22.669008255004883;27.796030044555664;20.471942901611328;50.10860061645508;3.5299999713897705;198;1013.6136474609375;1;1;0;22.669005923801002;27.796028984917534;20.471941630045574;0;4.161885738372803;
2019-09-19 06:00;0;22.715702056884766;28.8375186920166;19.364944458007812;50.192543029785156;3.7699999809265137;110;1014.0422973632812;0;1;0;22.715703116522892;28.83751763237847;19.364946153428818;0;4.428167819976807;
2019-09-20 06:00;0;21.81884765625;26.536972045898438;17.46019172668457;52.30226135253906;4.010000228881836;159;1015.4885864257812;1;1;0;21.81884765625;28.301131274980584;17.460191514756943;0;4.130951404571533;
2019-09-21 06:00;0;22.01114845275879;26.449100494384766;16.94713592529297;47.975372314453125;5.28000020980835;49;1015.0338134765625;0;1;0;22.011146545410156;26.44910176595052;16.522354095797535;0;4.283864974975586;
2019-09-22 06:00;0;21.741138458251953;28.487157821655273;17.316068649291992;45.555599212646484;3.549999952316284;128;1015.84423828125;0;1;0;21.7411380343967;28.487158881293404;17.316068013509113;0;4.901535987854004;
2019-09-23 06:00;0;21.379411697387695;25.408180236816406;17.122665405273438;55.25626754760742;4.239999771118164;110;1018.3983764648438;0;1;0;21.330785712524577;25.40818108452691;17.122664981418186;0;3.82314133644104;
2019-09-24 06:00;0;21.29058837890625;26.253164291381836;17.55780029296875;47.962066650390625;4.46999979019165;49;1016.6502685546875;0;1;0;21.290589438544377;26.253161960177952;17.402570927928043;0;4.0641679763793945;
2019-09-25 06:00;0;21.881088256835938;27.455242156982422;17.379560470581055;47.62440490722656;3.7200000286102295;52;1014.7669677734375;0;1;0;21.88108868069119;27.455240885416664;17.362490218112335;0;4.50916051864624;
2019-09-26 06:00;0;22.002025604248047;29.576202392578125;18.4984130859375;52.42015075683594;6.190000057220459;233;1015.3777465820312;1;1;0;22.002025180392792;29.57620408799913;18.498412238226997;0;4.300374507904053;
2019-09-27 06:00;0.5835979580879211;20.006465911865234;23.91320037841797;16.933008193969727;66.46398162841797;4.980000019073486;164;1019.33251953125;1;1;0;20.00646538204617;23.91320122612847;16.933008829752605;0;3.131134033203125;
2019-09-28 06:00;0;21.209169387817383;25.514568328857422;16.564565658569336;53.883094787597656;4.670000076293945;77;1019.0574951171875;0;1;0;21.181968487524344;25.514568752712673;16.564564175075954;0;3.8204221725463867;
2019-09-29 06:00;0;23.260101318359375;28.076156616210938;17.835346221923828;45.44272232055664;4.980000019073486;43;1017.2021484375;0;1;0;23.26009856330024;28.07615492078993;17.606825340736652;0;5.080469608306885;
2019-09-30 06:00;0;22.946533203125;28.596948623657227;19.042818069458008;40.92668151855469;5.409999847412109;44;1017.5053100585938;0;1;0;22.921414066258077;28.59694586859809;18.94600633097424;0;5.398829460144043;
2019-10-01 06:00;0;22.384252548217773;26.88287925720215;18.150114059448242;43.487152099609375;6.550000190734863;43;1018.28515625;0;1;0;22.335133511039228;26.882879469129772;17.869859863689612;0;4.566041469573975;
2019-10-02 06:00;0;22.621212005615234;27.310592651367188;18.36992645263672;45.06956481933594;6.21999979019165;31;1017.4745483398438;0;1;0;22.588236293736838;27.310591803656685;18.034339066760364;0;4.700514316558838;
2019-10-03 06:00;0;22.87657928466797;27.247304916381836;18.29241371154785;41.040409088134766;6.400000095367432;31;1016.7716064453125;0;1;0;22.855141415344306;27.247305976019966;17.949611405758628;0;4.91462516784668;
2019-10-04 06:00;0;22.908655166625977;27.888519287109375;18.51835823059082;40.026275634765625;6.329999923706055;36;1016.2671508789062;0;1;0;22.901152887799803;27.888518439398872;18.24463167192962;0;5.169633865356445;
2019-10-05 06:00;0;23.71588134765625;28.25935935974121;18.650543212890625;44.154998779296875;5.550000190734863;39;1015.327880859375;1;1;0;23.71587965223524;28.25935787624783;18.629211665994394;0;4.569554805755615;
