periods;precipitation;temperature;max_temperature;min_temperature;max_rel_humidity;min_rel_humidity;max_pressure;min_pressure;wind_gust;frost_alert;etp;radiation;wetting;
2019-08-12 06:00;0;23.57903289794922;28.04210662841797;19.11595916748047;92.51280975341797;59.41102600097656;1020.63720703125;1016.4161376953125;9.065064430236816;0;2.959827184677124;3205.36669921875;0.662786602973938;
2019-08-13 06:00;3.8912465572357178;22.77428913116455;25.543224334716797;20.005353927612305;93.52206420898438;73.4885482788086;1018.59619140625;1015.6682739257812;10.78950309753418;0;2.6325953006744385;1976.717529296875;2.319674253463745;
2019-08-14 06:00;0.18091614544391632;23.35073757171631;27.610750198364258;19.09072494506836;94.24264526367188;58.81977081298828;1018.4290771484375;1014.4427490234375;8.558235168457031;0;2.8581583499908447;3170.102294921875;0.34558090567588806;
2019-08-15 06:00;5.757925987243652;23.252724647521973;25.781728744506836;20.72372055053711;94.6390609741211;73.81171417236328;1019.5122680664062;1016.4720458984375;7.923280715942383;0;2.834496259689331;2241.28125;4.710808277130127;
2019-08-16 06:00;0.6666498184204102;23.56767463684082;26.809141159057617;20.326208114624023;94.63945007324219;66.71305847167969;1020.606689453125;1017.5165405273438;10.93066692352295;0;2.9626710414886475;2875.77734375;1.9471960067749023;
2019-08-17 06:00;4.450876712799072;23.384507179260254;26.400171279907227;20.36884307861328;94.24691009521484;70.2417221069336;1019.3805541992188;1016.1312255859375;11.710784912109375;0;2.882261037826538;2435.17919921875;2.213362216949463;
2019-08-18 06:00;0.11607855558395386;24.406060218811035;27.494733810424805;21.317386627197266;89.96085357666016;58.02574157714844;1018.675537109375;1015.344482421875;11.595970153808594;0;3.3601362705230713;3012.912109375;0.9676985740661621;
2019-08-19 06:00;7.041806697845459;23.505630493164062;26.11111831665039;20.900142669677734;92.84730529785156;71.38106536865234;1018.4258422851562;1015.4484252929688;11.249983787536621;0;2.955315589904785;2175.829345703125;2.3166422843933105;
2019-08-20 06:00;1.7187074422836304;23.9627103805542;27.296667098999023;20.628753662109375;90.51652526855469;62.581851959228516;1018.4949340820312;1015.304443359375;9.262086868286133;0;3.151174783706665;2982.510009765625;1.3668267726898193;
2019-08-21 06:00;0;23.74708652496338;27.540924072265625;19.953248977661133;92.64594268798828;56.4656982421875;1019.7315063476562;1016.2376098632812;10.148175239562988;0;3.048617124557495;3046.700927734375;0.9760322570800781;
2019-08-22 06:00;0;23.05923557281494;27.537124633789062;18.58134651184082;91.93084716796875;55.837066650390625;1019.6643676757812;1015.5275268554688;8.360875129699707;0;2.7485673427581787;3116.587646484375;0.5036120414733887;
2019-08-23 06:00;0;23.26824951171875;27.499176025390625;19.037322998046875;91.98246002197266;59.07159423828125;1018.662841796875;1015.3439331054688;9.724531173706055;0;2.836217164993286;2724.99267578125;0.004778624977916479;
2019-08-24 06:00;0.6240154504776001;24.1694393157959;27.475950241088867;20.86292839050293;93.71024322509766;57.541603088378906;1020.1669311523438;1016.3650512695312;9.435033798217773;0;3.2474069595336914;2859.527099609375;1.0928820371627808;
2019-08-25 06:00;3.4779324531555176;23.830039978027344;27.446632385253906;20.21344757080078;92.44843292236328;62.31731414794922;1020.3719482421875;1016.5321655273438;9.239893913269043;0;3.0860342979431152;2907.186767578125;1.1770741939544678;
2019-08-26 06:00;4.0504021644592285;24.350696563720703;27.189712524414062;21.511680603027344;92.69110870361328;66.080078125;1020.6212768554688;1017.1453247070312;10.351837158203125;0;3.3410301208496094;2671.4619140625;1.1957340240478516;
2019-08-27 06:00;1.325101613998413;23.775988578796387;27.119672775268555;20.43230438232422;88.30899047851562;64.09368133544922;1019.5552368164062;1016.502197265625;10.534395217895508;0;3.077491283416748;2753.915283203125;1.873833179473877;
2019-08-28 06:00;0.31369489431381226;23.861577033996582;27.391965866088867;20.331188201904297;92.57844543457031;59.01075744628906;1019.4968872070312;1016.5452880859375;11.484148979187012;0;3.112809181213379;3045.997314453125;0.6220077276229858;
2019-08-29 06:00;0.2889535427093506;23.533763885498047;26.954668045043945;20.11285972595215;93.13973236083984;60.9233283996582;1019.4630737304688;1015.9432373046875;10.943883895874023;0;2.9660189151763916;2822.189697265625;-0.1397484540939331;
2019-08-30 06:00;0;23.263951301574707;26.960533142089844;19.56736946105957;90.48619842529297;51.5001220703125;1018.7750854492188;1015.236572265625;9.785813331604004;0;2.8595051765441895;3110.14013671875;-0.4026539623737335;
2019-08-31 06:00;2.1936421394348145;22.678754806518555;26.99432945251465;18.36318016052246;92.2518310546875;62.91044998168945;1019.24560546875;1015.3681030273438;11.183053016662598;0;2.6138246059417725;2471.473876953125;0.8144429326057434;
2019-09-01 06:00;0;23.973026275634766;27.844846725463867;20.101205825805664;92.36842346191406;60.31990432739258;1018.6314697265625;1014.66455078125;10.528170585632324;0;3.1961991786956787;2953.75732421875;1.105309247970581;
2019-09-02 06:00;1.092382788658142;24.345967292785645;28.00054359436035;20.691390991210938;93.78030395507812;65.7562026977539;1017.2454223632812;1012.9872436523438;8.473916053771973;0;3.3526265621185303;2797.514892578125;1.1530365943908691;
2019-09-03 06:00;4.005776882171631;24.295100212097168;26.930862426757812;21.659337997436523;92.34214782714844;68.75254821777344;1017.0052490234375;1014.1170043945312;9.030369758605957;0;3.350175380706787;2974.476318359375;3.2441086769104004;
2019-09-04 06:00;0;24.67808437347412;27.45087242126465;21.905296325683594;89.95250701904297;64.09815979003906;1018.0362548828125;1015.102783203125;9.437750816345215;0;3.5330185890197754;2463.9501953125;0.8543447256088257;
