periods;precipitation;temperature;max_temperature;min_temperature;max_rel_humidity;min_rel_humidity;max_pressure;min_pressure;wind_gust;frost_alert;etp;radiation;wetting;
2019-08-12 06:00;0;27.27737808227539;35.00967788696289;19.54507827758789;85.30842590332031;34.200504302978516;1018.0274047851562;1011.4569091796875;9.922043800354004;0;4.8955488204956055;3296.47216796875;-0.2287825644016266;
2019-08-13 06:00;0;27.69190502166748;35.219200134277344;20.164609909057617;87.77995300292969;32.71556091308594;1015.6171264648438;1009.692138671875;9.619336128234863;0;5.230685234069824;3124.8662109375;0.5040383338928223;
2019-08-14 06:00;0;27.885266304016113;35.22038269042969;20.55014991760254;85.3602066040039;31.209842681884766;1015.6470947265625;1009.5835571289062;10.579710960388184;0;5.385027885437012;3403.760986328125;-0.22284851968288422;
2019-08-15 06:00;0;27.563385009765625;34.274635314941406;20.852134704589844;84.12718200683594;36.74808120727539;1016.3176879882812;1011.2047729492188;11.125382423400879;0;5.100244998931885;3266.4436257102275;-0.16008135676383972;
2019-08-16 06:00;0;27.949548721313477;35.007720947265625;20.891376495361328;84.89019012451172;32.523929595947266;1017.5828857421875;1011.5003051757812;12.266120910644531;0;5.424493312835693;3178.844482421875;-0.07082446664571762;
2019-08-17 06:00;0;27.652585983276367;34.33224868774414;20.972923278808594;83.47960662841797;29.40937614440918;1016.590576171875;1011.4087524414062;11.517119407653809;0;5.225883483886719;3266.4436257102275;-0.24584230780601501;
2019-08-18 06:00;0;27.098544120788574;33.78409957885742;20.412988662719727;83.1404037475586;31.147462844848633;1015.9158325195312;1011.1477661132812;11.86784553527832;0;4.8089599609375;3298.749755859375;-0.15154851973056793;
2019-08-19 06:00;0;27.17141628265381;34.820499420166016;19.5223331451416;82.74099731445312;27.484760284423828;1015.8719482421875;1010.6705932617188;13.401206970214844;0;4.856256008148193;3266.4436257102275;0.6849579215049744;
2019-08-20 06:00;0;27.728480339050293;35.18278121948242;20.274179458618164;80.76793670654297;29.48738670349121;1015.9585571289062;1010.652099609375;11.493587493896484;0;5.230198383331299;3462.185546875;-0.10323751717805862;
2019-08-21 06:00;0;27.51489543914795;34.520896911621094;20.508893966674805;83.73932647705078;32.48616027832031;1016.8505859375;1011.4871215820312;11.665729522705078;0;5.098368167877197;3212.72705078125;-0.13651567697525024;
2019-08-22 06:00;0;28.122800827026367;34.857994079589844;21.38760757446289;81.99313354492188;28.780933380126953;1017.5916748046875;1011.3765869140625;11.11866283416748;0;5.597432613372803;3473.73974609375;-0.10377277433872223;
2019-08-23 06:00;0;26.798274040222168;34.15067672729492;19.445871353149414;84.1144790649414;36.80467224121094;1016.8904418945312;1011.0543823242188;9.947027206420898;0;4.545467376708984;3074.23486328125;1.710935115814209;
2019-08-24 06:00;0;27.573312759399414;35.404090881347656;19.742534637451172;84.3119888305664;30.958951950073242;1017.1102294921875;1011.2313232421875;10.515726089477539;0;5.112458229064941;3297.869384765625;0.47283095121383667;
2019-08-25 06:00;0;27.92788028717041;34.891605377197266;20.964155197143555;84.09088134765625;27.273418426513672;1017.377685546875;1011.4378662109375;11.423283576965332;0;5.410788536071777;3492.646240234375;0.8997114896774292;
2019-08-26 06:00;0;27.78474712371826;34.01301956176758;21.556474685668945;77.96636962890625;34.04009246826172;1017.58447265625;1011.843505859375;12.778865814208984;0;5.290467262268066;2983.31005859375;-0.18831385672092438;
2019-08-27 06:00;0;27.89395523071289;34.8271484375;20.96076202392578;78.60808563232422;26.54641342163086;1016.22119140625;1011.1248168945312;13.720274925231934;0;5.4005126953125;3266.4436257102275;-0.003446086309850216;
2019-08-28 06:00;0;28.241888999938965;35.174644470214844;21.309133529663086;80.62889099121094;28.090129852294922;1016.3707885742188;1010.9908447265625;10.936296463012695;0;5.700706958770752;3394.534423828125;-0.06049633026123047;
2019-08-29 06:00;0;27.360228538513184;34.50981903076172;20.21063804626465;82.1462173461914;28.462461471557617;1016.3740234375;1010.8118286132812;11.295744895935059;0;4.9797043800354;3424.6982421875;-0.0009323298581875861;
2019-08-30 06:00;0;28.284109115600586;34.97673416137695;21.59148406982422;79.07227325439453;26.386615753173828;1015.5617065429688;1009.9638061523438;11.383636474609375;0;5.754003524780273;3266.4436257102275;-0.08015364408493042;
2019-08-31 06:00;0;27.581674575805664;35.18663024902344;19.97671890258789;81.3846206665039;25.257490158081055;1016.2172241210938;1010.1793212890625;12.196533203125;0;5.152320384979248;3266.4436257102275;0.23392443358898163;
2019-09-01 06:00;0;28.487741470336914;34.88301086425781;22.092472076416016;79.78897857666016;30.050926208496094;1015.7950439453125;1009.7645263671875;11.324344635009766;0;5.941350936889648;3266.4436257102275;-0.1595039814710617;
2019-09-02 06:00;0;27.972416877746582;34.81415939331055;21.130674362182617;79.59466552734375;30.822248458862305;1014.9092407226562;1008.8660278320312;11.53819751739502;0;5.448953628540039;3373.77001953125;-0.10029873251914978;
2019-09-03 06:00;0;28.54836082458496;35.3316650390625;21.765056610107422;80.68185424804688;31.416458129882812;1013.821533203125;1008.520263671875;11.12514591217041;0;5.984436988830566;3141.134765625;-0.3186683654785156;
2019-09-04 06:00;0;28.293293952941895;35.08545684814453;21.501131057739258;78.80079650878906;34.36726760864258;1014.8557739257812;1009.511962890625;14.231937408447266;0;5.750925540924072;3266.4436257102275;-0.138238787651062;
2019-09-05 06:00;0;27.58060359954834;34.07212448120117;21.089082717895508;77.5799789428711;33.28506088256836;1016.7931518554688;1011.180419921875;11.591748237609863;0;5.125426292419434;3130.718505859375;-0.2972564399242401;
