periods;precipitation;temperature;max_temperature;min_temperature;rel_humidity;wind_speed;wind_direction;pressure;weather_conditions;atmospheric_conditions;thunderstorm_alerts;thermal_sensation;max_sensation;min_sensation;frost_alert;etp;
2019-09-11 06:00;0;25.18140983581543;31.41887855529785;19.344337463378906;33.50099182128906;7.099999904632568;124;1014.3765258789062;1;1;0;25.181411743164062;31.418882369995117;19.266196108817667;0;8.907828330993652;
2019-09-12 06:00;0;25.29672622680664;31.433866500854492;20.973827362060547;42.16488265991211;7.0;126;1014.0716552734375;1;1;0;25.296728134155273;31.433868408203125;20.973824395073784;0;7.690528392791748;
2019-09-13 06:00;0;25.653270721435547;31.887834548950195;20.800071716308594;36.066925048828125;5.909999847412109;120;1014.0169067382812;1;1;0;25.653270721435547;31.887834548950195;20.800069173177082;0;9.999053955078125;
2019-09-14 06:00;0;25.27912139892578;31.767528533935547;20.0826416015625;31.077163696289062;6.380000114440918;130;1013.7911376953125;1;1;0;25.279123306274414;31.767528533935547;20.082643296983505;0;9.585030555725098;
2019-09-15 06:00;0;24.88496971130371;30.890666961669922;20.088680267333984;36.411285400390625;6.389999866485596;134;1013.1876831054688;1;1;0;24.88496971130371;30.89066505432129;20.08867899576823;0;7.964331150054932;
2019-09-16 06:00;0.1349622756242752;24.11704444885254;28.4400691986084;20.638843536376953;44.937225341796875;7.010000228881836;140;1013.5189208984375;2;1;0;24.117046356201172;28.4400691986084;20.638843112521702;0;5.443052291870117;
2019-09-17 06:00;0;24.52378273010254;30.301347732543945;20.671968460083008;38.16016387939453;6.929999828338623;135;1012.7772216796875;1;1;0;24.52378273010254;30.301345825195312;20.671967400444878;0;7.313488006591797;
2019-09-18 06:00;0;24.602092742919922;30.6065616607666;20.393220901489258;38.4922981262207;5.449999809265137;130;1012.2528076171875;1;1;0;24.602092742919922;30.606563568115234;20.393218994140625;0;7.542242527008057;
2019-09-19 06:00;0;25.45967674255371;32.23454666137695;19.87261199951172;33.774383544921875;6.369999885559082;129;1012.6346435546875;1;1;0;25.459674835205078;32.23455047607422;19.87261454264323;0;9.64244270324707;
2019-09-20 06:00;0;25.00898551940918;31.670635223388672;20.05832290649414;32.88957214355469;6.239999771118164;127;1012.8807373046875;1;1;0;25.00898551940918;31.670635223388672;20.05832248263889;0;9.279508590698242;
2019-09-21 06:00;0;25.71858787536621;31.657136917114258;19.558055877685547;33.83378982543945;5.829999923706055;120;1013.3494262695312;0;1;0;25.71858787536621;31.65713882446289;19.558054606119793;0;9.400065422058105;
2019-09-22 06:00;1.070083737373352;23.067256927490234;25.905372619628906;21.06451416015625;60.24516296386719;5.260000228881836;127;1014.2594604492188;2;1;0;23.067256927490234;25.905372619628906;21.06451246473524;0;3.823690891265869;
2019-09-23 06:00;0.31990694999694824;23.89230728149414;29.745325088500977;20.101783752441406;42.59247589111328;7.130000114440918;124;1014.2423706054688;1;1;0;23.89230728149414;29.745323181152344;20.10178460015191;0;6.1993207931518555;
2019-09-24 06:00;0.08143538981676102;25.364770889282227;31.119441986083984;19.73688316345215;33.931148529052734;6.849999904632568;132;1012.9205932617188;1;1;0;25.364768981933594;31.11944580078125;19.64243576094442;0;8.481894493103027;
2019-09-25 06:00;0;23.927223205566406;29.445085525512695;19.749107360839844;40.893104553222656;6.670000076293945;138;1012.9317626953125;1;1;0;23.92722511291504;29.445085525512695;19.749107360839844;0;6.454039096832275;
2019-09-26 06:00;0;25.229290008544922;31.318567276000977;19.426902770996094;35.204002380371094;6.199999809265137;126;1013.35009765625;1;1;0;25.229290008544922;31.318567276000977;19.371385738936436;0;8.533364295959473;
2019-09-27 06:00;0;25.812393188476562;32.40873336791992;20.48189926147461;30.891429901123047;5.760000228881836;120;1014.005615234375;1;1;0;25.812389373779297;32.40873718261719;20.481897989908855;0;10.205376625061035;
2019-09-28 06:00;0;25.603309631347656;31.299440383911133;19.66473960876465;35.812320709228516;6.980000019073486;123;1014.383056640625;1;1;0;25.603309631347656;31.2994384765625;19.66473897298177;0;8.641121864318848;
2019-09-29 06:00;0.06330077350139618;24.550765991210938;30.850994110107422;20.56590461730957;43.073814392089844;7.050000190734863;117;1014.5747680664062;1;1;0;24.550765991210938;30.85099220275879;20.565906100802952;0;6.0294508934021;
2019-09-30 06:00;0;24.512849807739258;30.41338539123535;20.055341720581055;40.32685470581055;7.869999885559082;113;1014.9845581054688;1;1;0;24.512849807739258;30.413387298583984;20.028211347202216;0;6.537744998931885;
2019-10-01 06:00;0;25.39790153503418;31.56963348388672;19.741079330444336;32.78446960449219;7.690000057220459;112;1015.365478515625;1;1;0;25.397899627685547;31.56963348388672;19.582317099626987;0;8.752348899841309;
2019-10-02 06:00;0;24.688785552978516;30.49321746826172;20.42508316040039;38.46900177001953;7.710000038146973;127;1015.1484375;1;1;0;24.688785552978516;30.493215560913086;20.425084431966145;0;7.048190593719482;
2019-10-03 06:00;0.19449329376220703;24.120018005371094;28.690113067626953;20.494613647460938;45.403404235839844;7.070000171661377;125;1015.136962890625;1;1;0;24.120018005371094;28.690109252929688;20.494613647460938;0;5.723526954650879;
2019-10-04 06:00;0;24.40294647216797;30.714128494262695;19.99604606628418;37.27742385864258;8.069999694824219;118;1014.7610473632812;1;1;0;24.40294647216797;30.714128494262695;19.9960454305013;0;7.4709391593933105;
2019-10-05 06:00;0.11071335524320602;25.058048248291016;31.08007049560547;19.546741485595703;36.32781219482422;7.199999809265137;127;1013.6483154296875;1;1;0;25.058048248291016;31.080068588256836;19.464399987918835;0;7.5895819664001465;
