periods;precipitation;temperature;max_temperature;min_temperature;rel_humidity;wind_speed;wind_direction;pressure;weather_conditions;atmospheric_conditions;thunderstorm_alerts;thermal_sensation;max_sensation;min_sensation;frost_alert;etp;
2019-09-11 06:00;3.0804624557495117;22.844934463500977;25.67707061767578;19.81137466430664;67.37577056884766;5.099999904632568;123;1015.8648681640625;2;1;0;22.844934463500977;25.67707061767578;19.811375935872395;0;3.764676094055176;
2019-09-12 06:00;4.087644577026367;21.73956298828125;23.715618133544922;20.518552780151367;83.42572021484375;3.9700000286102295;123;1015.77392578125;3;1;0;21.73956298828125;23.715616861979168;20.51855299207899;0;3.1164186000823975;
2019-09-13 06:00;0.4106041193008423;22.72698974609375;27.72369956970215;19.188945770263672;56.03963088989258;5.409999847412109;131;1015.5652465820312;1;1;0;22.72698974609375;36.018416003614966;19.188944498697918;0;4.86063289642334;
2019-09-14 06:00;0.14321258664131165;22.697769165039062;26.913530349731445;19.793323516845703;56.69692611694336;5.920000076293945;138;1015.59423828125;1;1;0;22.697771072387695;34.36977957912691;19.793323940700954;0;4.341943264007568;
2019-09-15 06:00;0.36408573389053345;22.624841690063477;26.450653076171875;19.94515037536621;61.51661682128906;6.360000133514404;140;1014.9278564453125;1;1;0;22.624839782714844;26.450653076171875;19.94514889187283;0;3.9910550117492676;
2019-09-16 06:00;0.9906816482543945;22.0836181640625;24.207107543945312;20.02906036376953;68.37791442871094;5.949999809265137;138;1015.24609375;2;1;0;22.083620071411133;24.20710669623481;20.02905951605903;0;3.371673822402954;
2019-09-17 06:00;0.9035481810569763;21.617177963256836;24.580047607421875;19.88373374938965;63.066123962402344;6.050000190734863;139;1014.5478515625;1;1;0;21.61717987060547;24.58004421657986;19.883732265896267;0;3.56418514251709;
2019-09-18 06:00;0.2401006817817688;21.874658584594727;25.953907012939453;18.780153274536133;60.012508392333984;5.699999809265137;139;1013.8165283203125;1;1;0;21.874658584594727;25.953903198242188;18.780153062608505;0;4.029782295227051;
2019-09-19 06:00;0;22.834617614746094;27.48333168029785;18.39989471435547;55.0295524597168;6.539999961853027;134;1014.4216918945312;0;1;0;22.834617614746094;28.602043372921898;18.39989556206597;0;4.599081039428711;
2019-09-20 06:00;0.05087496340274811;22.52627944946289;26.93825912475586;19.214872360229492;56.44410705566406;6.75;127;1014.5265502929688;1;1;0;22.52627944946289;30.697093076715202;19.214871724446613;0;4.191531658172607;
2019-09-21 06:00;0.13308373093605042;23.32756996154785;27.576332092285156;19.20451545715332;55.92009735107422;6.429999828338623;129;1014.8582763671875;1;1;0;23.32756996154785;30.841810666040033;19.204516940646702;0;4.678154945373535;
2019-09-22 06:00;1.9853100776672363;21.546274185180664;23.197734832763672;20.06128692626953;78.42849731445312;3.380000114440918;123;1015.5463256835938;2;1;0;21.546276092529297;23.197733561197918;20.061289469401043;0;3.003091812133789;
2019-09-23 06:00;1.9023735523223877;21.643001556396484;24.821666717529297;19.448444366455078;67.90636444091797;5.329999923706055;131;1015.718505859375;1;1;0;21.643001556396484;24.821667141384548;19.448445638020832;0;3.5691282749176025;
2019-09-24 06:00;0.28203848004341125;22.819080352783203;26.92756462097168;19.76705551147461;60.68040466308594;7.159999847412109;136;1014.806396484375;1;1;0;22.819080352783203;26.927566528320312;19.767057630750866;0;3.906024694442749;
2019-09-25 06:00;0.1178961992263794;21.747711181640625;25.441387176513672;18.703536987304688;59.694488525390625;6.28000020980835;137;1014.5475463867188;1;1;0;21.747711181640625;25.441385904947914;18.703536987304688;0;3.8319265842437744;
2019-09-26 06:00;0;22.127670288085938;26.772916793823242;17.989505767822266;55.49184036254883;6.550000190734863;128;1015.2239379882812;1;1;0;22.127670288085938;26.772918701171875;17.989506191677517;0;4.182065963745117;
2019-09-27 06:00;0;22.909381866455078;28.14822769165039;17.675643920898438;47.114112854003906;6.21999979019165;133;1015.7870483398438;0;1;0;22.909381866455078;28.14822726779514;17.612218281707158;0;4.964701175689697;
2019-09-28 06:00;0.1420162469148636;23.400117874145508;27.60147476196289;18.469451904296875;55.962501525878906;6.900000095367432;133;1016.0999755859375;1;1;0;23.40011978149414;28.40537276075994;18.469450208875866;0;4.687833786010742;
2019-09-29 06:00;3.2449073791503906;22.036819458007812;26.027965545654297;20.202171325683594;66.80855560302734;5.309999942779541;117;1016.1689453125;2;1;0;22.036819458007812;26.027967664930554;20.20217047797309;0;3.666745901107788;
2019-09-30 06:00;1.3075122833251953;22.070758819580078;25.166990280151367;19.617923736572266;65.32080078125;5.519999980926514;105;1016.5531616210938;1;1;0;22.070758819580078;25.16699049207899;19.617924160427517;0;3.6047394275665283;
2019-10-01 06:00;2.4790618419647217;22.97071647644043;26.77808380126953;19.50806427001953;59.92160415649414;6.25;122;1017.080810546875;1;1;0;22.970718383789062;26.77808125813802;19.508065117730034;0;4.070300579071045;
2019-10-02 06:00;2.1830050945281982;21.87921142578125;24.27393341064453;19.941143035888672;67.22402954101562;5.670000076293945;132;1017.049560546875;1;1;0;21.879213333129883;24.273931715223522;19.941143459743923;0;3.368734359741211;
2019-10-03 06:00;0.9457847476005554;22.326478958129883;24.718019485473633;20.427227020263672;70.76698303222656;5.039999961853027;120;1016.7421875;2;1;0;22.326480865478516;24.718017578125;20.42722913953993;0;3.335700511932373;
2019-10-04 06:00;0.5001428127288818;22.591983795166016;26.897544860839844;19.91985321044922;57.06517028808594;6.949999809265137;114;1016.30419921875;1;1;0;22.591983795166016;30.42528794462736;19.91985321044922;0;4.350354194641113;
