periods;precipitation;temperature;max_temperature;min_temperature;rel_humidity;wind_speed;wind_direction;pressure;weather_conditions;atmospheric_conditions;thunderstorm_alerts;thermal_sensation;max_sensation;min_sensation;frost_alert;etp;
2019-09-11 06:00;9.658424377441406;16.824661254882812;20.47642707824707;14.059130668640137;86.61942291259766;3.7300000190734863;179;1013.4404296875;3;1;0;16.51319602453787;20.47642601860894;13.3787966659997;0;2.4797658920288086;
2019-09-12 06:00;6.479617118835449;12.953386306762695;14.071894645690918;12.149275779724121;90.29856872558594;4.5;150;1019.4183349609375;3;1;0;11.559916151510677;12.887206109954619;10.711701174790553;0;1.8632636070251465;
2019-09-13 06:00;0.1622539758682251;15.645804405212402;18.109786987304688;12.025969505310059;81.34424591064453;3.940000057220459;116;1018.21240234375;2;1;0;15.118769173821885;18.052670724402034;10.515141607688166;0;2.2225232124328613;
2019-09-14 06:00;3.025920867919922;19.25689697265625;21.772586822509766;15.436479568481445;87.89838409423828;2.9600000381469727;74;1015.8488159179688;2;2;0;19.25689485337999;21.77258809407552;15.436477661132812;0;2.8060109615325928;
2019-09-15 06:00;0;23.603759765625;29.189979553222656;18.319639205932617;59.18593978881836;4.059999942779541;30;1013.0267333984375;0;1;0;23.60375722249349;29.189978705512154;18.31963857014974;0;6.550158977508545;
2019-09-16 06:00;0;23.242168426513672;28.316200256347656;20.380037307739258;58.93457794189453;4.980000019073486;101;1013.2210693359375;1;1;0;23.24216736687554;28.31620110405816;20.38003709581163;0;5.718754291534424;
2019-09-17 06:00;0;22.29597282409668;27.374759674072266;19.106090545654297;65.0950698852539;3.9700000286102295;108;1012.4979248046875;1;1;0;22.295971976386173;31.616693294009863;19.106089274088543;0;4.5715837478637695;
2019-09-18 06:00;0;23.304718017578125;27.408199310302734;18.5306396484375;47.63417053222656;5.349999904632568;104;1006.5023193359375;1;1;0;23.30471674601237;27.40820142957899;18.53063795301649;0;4.985003471374512;
2019-09-19 06:00;1.9129056930541992;17.091266632080078;22.19972038269043;13.885518074035645;74.0530776977539;5.949999809265137;157;1012.8081665039062;2;1;0;16.3598829712618;22.19971974690755;12.311265574296774;0;2.460932493209839;
2019-09-20 06:00;16.382362365722656;13.36016845703125;14.521604537963867;12.0204439163208;92.89557647705078;6.710000038146973;123;1013.248779296875;3;1;0;11.889415610138297;14.154040358327853;9.699246192362748;0;1.895801067352295;
2019-09-21 06:00;9.318164825439453;16.773984909057617;18.921306610107422;14.350859642028809;90.1800308227539;4.019999980926514;163;1013.6322631835938;3;1;0;16.575470752510377;18.921305338541668;14.35085932413737;0;2.2781035900115967;
2019-09-22 06:00;2.4516947269439697;14.799867630004883;16.661664962768555;13.444802284240723;82.9469985961914;6.590000152587891;126;1017.2936401367188;2;1;0;13.516657397617006;15.791088572571235;12.348455502962572;0;2.0703084468841553;
2019-09-23 06:00;4.040925025939941;19.465381622314453;24.73583221435547;13.642127990722656;71.9637222290039;3.299999952316284;128;1014.4052734375;2;2;1;19.465381834242077;24.73583221435547;13.273194218666136;0;3.644380807876587;
2019-09-24 06:00;19.16034698486328;19.067110061645508;20.955305099487305;16.951372146606445;90.50376892089844;2.319999933242798;118;1014.5460205078125;4;2;1;19.06711048550076;20.955301920572918;16.951370239257812;0;2.63669753074646;
2019-09-25 06:00;2.5182344913482666;20.13970947265625;23.998130798339844;17.50053596496582;77.54191589355469;3.4700000286102295;148;1014.1122436523438;2;2;1;20.139709578620064;23.998133341471355;17.500534057617188;0;3.3385469913482666;
2019-09-26 06:00;0.2597588300704956;19.384960174560547;23.086442947387695;17.09751319885254;75.91979217529297;5.940000057220459;120;1015.5980834960938;1;1;1;19.153735565889185;23.086441887749565;16.5059052248256;0;3.122957229614258;
2019-09-27 06:00;0;21.63736915588379;27.080652236938477;16.657867431640625;65.59172821044922;4.53000020980835;79;1014.3441162109375;0;2;1;21.637369791666664;32.42219144924269;16.034395167146148;0;4.814216136932373;
2019-09-28 06:00;0.06073297932744026;23.286663055419922;29.06529998779297;18.03236198425293;58.1885986328125;4.360000133514404;121;1011.954345703125;1;1;1;23.286662631564667;29.065297444661457;17.7800126287368;0;6.426226615905762;
2019-09-29 06:00;0;24.750762939453125;30.786476135253906;19.960453033447266;49.35338592529297;4.289999961853027;109;1010.6387939453125;1;1;1;24.75076463487413;30.786476135253906;19.96045430501302;0;8.484084129333496;
2019-09-30 06:00;6.496150493621826;20.623472213745117;23.752004623413086;18.63983917236328;70.37562561035156;2.809999942779541;92;1012.7598266601562;3;1;1;20.62347200181749;23.75200483534071;18.639840020073784;0;3.000749111175537;
2019-10-01 06:00;2.4565742015838623;22.144996643066406;24.613256454467773;18.395559310913086;69.84220886230469;3.740000009536743;88;1010.994873046875;2;1;1;22.14499791463216;24.613257514105904;18.39555952284071;0;3.487924098968506;
2019-10-02 06:00;15.058320999145508;21.00291633605957;25.286720275878906;18.681875228881836;71.90415954589844;3.140000104904175;173;1008.6874389648438;3;1;0;21.002916759914825;25.28672112358941;18.681873745388454;0;3.29746150970459;
2019-10-03 06:00;12.742536544799805;20.024761199951172;23.449613571166992;18.389123916625977;77.31169128417969;3.7899999618530273;196;1009.8160400390625;3;2;1;20.024760564168293;23.449613783094616;18.36172237672361;0;3.0593466758728027;
2019-10-04 06:00;2.745284080505371;22.631935119628906;26.60714340209961;18.380741119384766;59.1778678894043;5.929999828338623;36;1007.5916748046875;2;1;1;22.631935543484158;26.607140435112846;18.380741543240017;0;4.502941131591797;
