periods;precipitation;temperature;max_temperature;min_temperature;rel_humidity;wind_speed;wind_direction;pressure;weather_conditions;atmospheric_conditions;thunderstorm_alerts;thermal_sensation;max_sensation;min_sensation;frost_alert;etp;
2019-09-11 06:00;1.0644402503967285;25.105241775512695;26.825084686279297;23.322158813476562;69.42768859863281;6.71999979019165;131;1015.0538940429688;1;1;0;25.105241775512695;30.54707281904319;23.322160720825195;0;4.414395809173584;
2019-09-12 06:00;5.842613220214844;24.33721923828125;25.51264190673828;23.741376876831055;77.94788360595703;6.130000114440918;130;1014.9608764648438;3;1;0;24.33721923828125;25.512640211317272;23.741378784179688;0;3.813147783279419;
2019-09-13 06:00;0.7165817618370056;24.733186721801758;27.0141544342041;23.195598602294922;65.30632781982422;6.559999942779541;135;1014.9444580078125;1;1;0;24.733186721801758;27.014151679144966;23.195598602294922;0;4.603179454803467;
2019-09-14 06:00;0;24.603761672973633;26.638835906982422;23.179306030273438;66.3148422241211;7.039999961853027;141;1014.815185546875;1;1;0;24.603761672973633;27.308004660758673;23.179304122924805;0;4.31321382522583;
2019-09-15 06:00;0.3132186532020569;24.249515533447266;25.516149520874023;23.066078186035156;70.78497314453125;6.929999828338623;145;1014.1912231445312;1;1;0;24.249515533447266;25.516149732801647;23.066076278686523;0;3.8415379524230957;
2019-09-16 06:00;0.9950751066207886;24.23862075805664;25.510971069335938;23.193653106689453;70.37117004394531;8.319999694824219;140;1014.3387451171875;2;1;0;24.23862075805664;25.510970221625435;23.193653106689453;0;3.886415481567383;
2019-09-17 06:00;0.643851637840271;24.001869201660156;25.32400894165039;23.017311096191406;68.86061096191406;7.650000095367432;146;1013.701904296875;1;1;0;24.001869201660156;25.324007670084633;23.017311096191406;0;3.834125518798828;
2019-09-18 06:00;1.2674877643585205;23.987476348876953;25.182373046875;23.032909393310547;72.25100708007812;6.5;144;1013.0416259765625;1;1;0;23.98747444152832;25.182372199164497;23.032909393310547;0;3.7902867794036865;
2019-09-19 06:00;0.06849141418933868;24.74831199645996;26.736000061035156;22.926982879638672;66.44670867919922;7.809999942779541;143;1013.71044921875;1;1;0;24.748310089111328;26.73600090874566;22.926984786987305;0;4.394052982330322;
2019-09-20 06:00;0;24.564563751220703;26.40311050415039;23.130964279174805;66.69971466064453;8.109999656677246;136;1013.9337768554688;1;1;0;24.564565658569336;26.403109232584633;23.130964279174805;0;4.18574333190918;
2019-09-21 06:00;1.7084110975265503;24.619892120361328;26.57341194152832;23.05496597290039;68.61471557617188;7.199999809265137;132;1014.3202514648438;1;1;0;24.619892120361328;29.189313209585737;23.054967880249023;0;4.274338722229004;
2019-09-22 06:00;7.703289985656738;23.826618194580078;24.364551544189453;23.22742462158203;78.23126220703125;5.210000038146973;127;1014.7184448242188;3;1;0;23.82662010192871;24.364547729492188;23.22742462158203;0;3.460808277130127;
2019-09-23 06:00;1.4248378276824951;24.255863189697266;26.114721298217773;22.981494903564453;69.16299438476562;6.78000020980835;134;1014.9508666992188;1;1;0;24.255863189697266;27.33669652472635;22.981496810913086;0;4.199106693267822;
2019-09-24 06:00;0.08128950744867325;24.454811096191406;26.209806442260742;23.03290367126465;67.72563934326172;8.010000228881836;143;1014.0281982421875;1;1;0;24.454811096191406;26.209805806477863;23.03290557861328;0;4.079555034637451;
2019-09-25 06:00;0;23.9678955078125;25.010692596435547;23.079998016357422;70.13423156738281;7.239999771118164;146;1013.7318115234375;1;1;0;23.9678955078125;25.010689629448784;23.07999610900879;0;3.713822603225708;
2019-09-26 06:00;0;24.439531326293945;26.37349510192871;22.855445861816406;65.05585479736328;8.180000305175781;142;1014.582763671875;0;1;0;24.439531326293945;26.373494466145832;22.855445861816406;0;4.179891109466553;
2019-09-27 06:00;0;24.643428802490234;26.86563491821289;22.72369384765625;64.97892761230469;7.239999771118164;137;1015.272216796875;0;1;0;24.6434268951416;27.3283010093826;22.72369384765625;0;4.421201229095459;
2019-09-28 06:00;2.262760639190674;24.620241165161133;26.203948974609375;22.82394790649414;68.79733276367188;6.980000019073486;136;1015.4863891601562;1;1;0;24.620241165161133;27.775817524493835;22.823949813842773;0;4.225839138031006;
2019-09-29 06:00;2.398042678833008;24.592185974121094;26.354671478271484;23.66497802734375;69.64042663574219;6.510000228881836;117;1015.4705200195312;1;1;0;24.592185974121094;26.439625341458516;23.664976119995117;0;4.139459133148193;
2019-09-30 06:00;0.8639842867851257;24.905244827270508;26.512868881225586;23.679214477539062;67.73986053466797;7.349999904632568;111;1015.81396484375;1;1;0;24.905244827270508;26.512866550021702;23.679216384887695;0;4.291471481323242;
2019-10-01 06:00;1.284334659576416;24.84210968017578;26.761993408203125;23.376605987548828;66.35560607910156;7.179999828338623;123;1016.4334106445312;1;1;0;24.84210968017578;27.474705994935565;23.376605987548828;0;4.319786548614502;
2019-10-02 06:00;3.4934513568878174;23.997512817382812;25.156253814697266;23.202301025390625;72.32831573486328;6.769999980926514;135;1016.2486572265625;3;1;0;23.997512817382812;25.15625;23.202302932739258;0;3.74249005317688;
2019-10-03 06:00;2.828509569168091;24.387359619140625;25.710289001464844;23.402294158935547;72.31278991699219;6.980000019073486;123;1015.9181518554688;1;1;0;24.387359619140625;25.71028815375434;23.40229606628418;0;3.8757011890411377;
2019-10-04 06:00;1.860426664352417;24.461589813232422;26.317859649658203;23.255054473876953;66.8673095703125;7.449999809265137;124;1015.7197875976562;1;1;0;24.461589813232422;26.317859225802952;23.255056381225586;0;4.249582767486572;
